01/15/26;09:36:54;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 367476;Numero PROFOSS: 1607134;Quant;Moi;12.39;%;0.00213;0.034;0.0626;CP;45.37;%;0.000823;0.02;0.0412;Fat;2.45;%;0.00125;0.0243;0.0517;Ash;6.11;%;0.00168;0.03;0.056;Fiber;5.05;%;0.00224;0.038;0.059;
01/15/26;09:42:05;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368262;Numero PROFOSS: 1601472;Quant;Moi;13.29;%;0.00463;0.034;0.136;CP;41.94;%;0.00393;0.02;0.197;Fat;2.00;%;0.00422;0.0243;0.174;Ash;5.81;%;0.00441;0.03;0.147;Fiber;8.13;%;0.00798;0.038;0.21;
01/15/26;09:43:24;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368264;Numero PROFOSS: 1601837;Quant;Moi;13.43;%;0.00321;0.034;0.0945;CP;43.01;%;0.00246;0.02;0.123;Fat;2.48;%;0.00243;0.0243;0.1;Ash;5.78;%;0.00327;0.03;0.109;Fiber;6.84;%;0.0054;0.038;0.142;
01/15/26;09:44:36;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368268;Numero PROFOSS: 1602563;Quant;Moi;12.86;%;0.00254;0.034;0.0748;CP;44.72;%;0.00153;0.02;0.0766;Fat;2.01;%;0.00176;0.0243;0.0727;Ash;6.06;%;0.00254;0.03;0.0847;Fiber;5.93;%;0.00366;0.038;0.0962;
01/15/26;09:46:59;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368269;Numero PROFOSS: 1603101;Quant;Moi;12.82;%;0.00265;0.034;0.0778;CP;44.17;%;0.0017;0.02;0.0849;Fat;2.29;%;0.00176;0.0243;0.0726;Ash;5.99;%;0.00254;0.03;0.0848;Fiber;6.35;%;0.0039;0.038;0.103;
01/15/26;09:48:20;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368272;Numero PROFOSS: 1603362;Quant;Moi;13.11;%;0.00456;0.034;0.134;CP;41.58;%;0.00424;0.02;0.212;Fat;2.30;%;0.00438;0.0243;0.181;Ash;5.72;%;0.00511;0.03;0.17;Fiber;8.29;%;0.00867;0.038;0.228;
01/15/26;09:49:34;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368274;Numero PROFOSS: 1603764;Quant;Moi;12.97;%;0.00213;0.034;0.0626;CP;45.47;%;0.000732;0.02;0.0366;Fat;2.83;%;0.00113;0.0243;0.0465;Ash;6.09;%;0.00156;0.03;0.0519;Fiber;4.68;%;0.00219;0.038;0.0575;
01/15/26;09:50:39;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368278;Numero PROFOSS: 1605190;Quant;Moi;12.49;%;0.00235;0.034;0.069;CP;45.14;%;0.00107;0.02;0.0534;Fat;2.24;%;0.00145;0.0243;0.0599;Ash;6.09;%;0.00195;0.03;0.0651;Fiber;5.53;%;0.00295;0.038;0.0775;
01/15/26;09:51:46;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368281;Numero PROFOSS: 1605548;Quant;Moi;13.13;%;0.00235;0.034;0.0692;CP;44.83;%;0.0013;0.02;0.0652;Fat;2.00;%;0.0015;0.0243;0.0617;Ash;5.92;%;0.00212;0.03;0.0706;Fiber;5.36;%;0.00293;0.038;0.0772;
01/15/26;09:53:28;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368282;Numero PROFOSS: 1606825;Quant;Moi;12.63;%;0.00215;0.034;0.0633;CP;45.06;%;0.000851;0.02;0.0425;Fat;2.45;%;0.00118;0.0243;0.0485;Ash;6.20;%;0.00186;0.03;0.0621;Fiber;5.35;%;0.00238;0.038;0.0625;
