"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","AMIN_IDX","456.01","0.27","0.08","0.02","7.00","0.00","0.00","3.00","90094","91801581","91806176","22","50","dfh323am.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","Ash","21.11","0.39","0.12","7.78","8.00","18.88","29.99","4.00","90094","91801581","91806176","22","50","dfh323a4.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","Ca","5.54","0.31","0.09","0.00","8.00","4.88","9.76","4.00","90094","91801581","91806176","22","50","dfh323ca.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","CP","66.75","0.36","0.11","40.01","8.00","57.21","74.40","4.00","90094","91801581","91806176","22","50","dfh323a2.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","Fat","6.93","0.36","0.11","2.20","8.00","12.05","21.90","4.00","90094","91801581","91806176","22","50","dfh323a3.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","ivPD","11.41","0.33","0.18","2.53","8.00","9.75","16.97","4.00","90094","91801581","91806176","22","50","dfh323iv.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","Moi","7.41","0.35","0.11","1.12","8.00","6.53","11.94","4.00","90094","91801581","91806176","22","50","dfh323a1.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","P","2.62","0.28","0.09","0.00","8.00","2.62","5.24","4.00","90094","91801581","91806176","22","50","dfh323p.ppm"
"Sample NEW 3","11/19/2025 2:29:43PM","94","Fish Meal - Sardine","zhrivPD","1.73","0.35","0.17","0.00","7.00","2.78","5.56","3.00","90094","91801581","91806176","22","50","dfh323zh.ppm"
