03/02/26;13:58:16;Farelo de Soja MAXINIR;Número Amostra:410987_583889;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.53;%;0.00263;0.05500;0.04777;CP;45.15;%;0.00105;0.14000;0.00752;Fat;2.38;%;0.00182;0.08000;0.02277;Ash;6.54;%;0.00207;0.10000;0.02071;Fiber;4.87;%;0.00240;0.14000;0.01712;
03/02/26;14:00:39;Farelo de Soja MAXINIR;Número Amostra:410991_584007;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.74;%;0.00279;0.05500;0.05073;CP;44.95;%;0.00114;0.14000;0.00812;Fat;2.32;%;0.00226;0.08000;0.02830;Ash;6.59;%;0.00236;0.10000;0.02364;Fiber;5.27;%;0.00250;0.14000;0.01784;
03/02/26;14:03:08;Farelo de Soja MAXINIR;Número Amostra:410993_584265;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.51;%;0.00274;0.05500;0.04985;CP;45.61;%;0.00106;0.14000;0.00760;Fat;2.23;%;0.00213;0.08000;0.02657;Ash;6.69;%;0.00250;0.10000;0.02497;Fiber;4.98;%;0.00237;0.14000;0.01690;
03/02/26;14:04:59;Farelo de Soja MAXINIR;Número Amostra:411010_584364;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.60;%;0.00239;0.05500;0.04350;CP;45.37;%;0.00101;0.14000;0.00720;Fat;1.97;%;0.00197;0.08000;0.02458;Ash;6.53;%;0.00175;0.10000;0.01753;Fiber;5.35;%;0.00220;0.14000;0.01568;
03/02/26;14:07:15;Farelo de Soja MAXINIR;Número Amostra:411013_584542;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.83;%;0.00290;0.05500;0.05270;CP;45.40;%;0.00114;0.14000;0.00812;Fat;2.02;%;0.00208;0.08000;0.02601;Ash;6.64;%;0.00210;0.10000;0.02101;Fiber;5.06;%;0.00261;0.14000;0.01862;
03/04/26;08:48:59;Farelo de Soja MAXINIR;Número Amostra:412695_584700;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.75;%;0.00299;0.05500;0.05439;CP;44.54;%;0.00126;0.14000;0.00903;Fat;1.88;%;0.00193;0.08000;0.02418;Ash;6.60;%;0.00223;0.10000;0.02226;Fiber;5.95;%;0.00284;0.14000;0.02030;
03/04/26;08:51:47;Farelo de Soja MAXINIR;Número Amostra:412700_584700;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.42;%;0.00260;0.05500;0.04729;CP;44.57;%;0.00100;0.14000;0.00713;Fat;1.99;%;0.00185;0.08000;0.02314;Ash;6.60;%;0.00175;0.10000;0.01752;Fiber;6.00;%;0.00221;0.14000;0.01581;
03/04/26;09:10:24;Farelo de Soja MAXINIR;Número Amostra:412734_584985;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.36;%;0.00319;0.05500;0.05801;CP;44.90;%;0.00118;0.14000;0.00841;Fat;2.08;%;0.00179;0.08000;0.02236;Ash;6.56;%;0.00198;0.10000;0.01984;Fiber;5.45;%;0.00245;0.14000;0.01751;
03/04/26;09:12:33;Farelo de Soja MAXINIR;Número Amostra:412735_585130;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.23;%;0.00306;0.05500;0.05563;CP;44.35;%;0.00132;0.14000;0.00942;Fat;1.94;%;0.00200;0.08000;0.02500;Ash;6.51;%;0.00205;0.10000;0.02046;Fiber;6.04;%;0.00264;0.14000;0.01887;
03/04/26;09:14:35;Farelo de Soja MAXINIR;Número Amostra:406996_475013;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.23;%;0.00243;0.05500;0.04409;CP;45.27;%;0.00085;0.14000;0.00608;Fat;2.91;%;0.00175;0.08000;0.02187;Ash;6.51;%;0.00189;0.10000;0.01886;Fiber;5.30;%;0.00174;0.14000;0.01245;
03/04/26;09:16:15;Farelo de Soja MAXINIR;Número Amostra:408096_478733;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;11.84;%;0.00290;0.05500;0.05267;CP;45.00;%;0.00112;0.14000;0.00799;Fat;2.77;%;0.00202;0.08000;0.02522;Ash;6.36;%;0.00189;0.10000;0.01888;Fiber;6.12;%;0.00278;0.14000;0.01988;
03/04/26;10:05:53;Farelo de Soja MAXINIR;Número Amostra:412815_585207;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.86;%;0.00246;0.05500;0.04473;CP;44.69;%;0.00094;0.14000;0.00670;Fat;2.07;%;0.00196;0.08000;0.02452;Ash;6.50;%;0.00213;0.10000;0.02133;Fiber;5.91;%;0.00206;0.14000;0.01475;
03/04/26;10:07:44;Farelo de Soja MAXINIR;Número Amostra:412819_585334;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.63;%;0.00317;0.05500;0.05757;CP;44.54;%;0.00121;0.14000;0.00862;Fat;2.11;%;0.00209;0.08000;0.02610;Ash;6.56;%;0.00248;0.10000;0.02483;Fiber;5.96;%;0.00263;0.14000;0.01880;
03/04/26;10:10:52;Farelo de Soja MAXINIR;Número Amostra:412825_585436;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.61;%;0.00249;0.05500;0.04532;CP;44.90;%;0.00089;0.14000;0.00637;Fat;2.15;%;0.00173;0.08000;0.02159;Ash;6.56;%;0.00202;0.10000;0.02025;Fiber;5.68;%;0.00207;0.14000;0.01477;
03/04/26;10:12:51;Farelo de Soja MAXINIR;Número Amostra:412830_585598;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.77;%;0.00225;0.05500;0.04085;CP;45.41;%;0.00090;0.14000;0.00645;Fat;2.12;%;0.00161;0.08000;0.02013;Ash;6.52;%;0.00177;0.10000;0.01767;Fiber;5.38;%;0.00194;0.14000;0.01386;
03/04/26;10:14:43;Farelo de Soja MAXINIR;Número Amostra:412832_585783;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.48;%;0.00330;0.05500;0.05992;CP;43.24;%;0.00151;0.14000;0.01081;Fat;2.06;%;0.00274;0.08000;0.03419;Ash;6.37;%;0.00285;0.10000;0.02852;Fiber;7.08;%;0.00384;0.14000;0.02739;
03/05/26;14:13:43;Farelo de Soja MAXINIR;Número Amostra:414124_586044;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.58;%;0.00327;0.05500;0.05942;CP;44.56;%;0.00141;0.14000;0.01008;Fat;1.91;%;0.00245;0.08000;0.03059;Ash;6.56;%;0.00225;0.10000;0.02249;Fiber;6.19;%;0.00335;0.14000;0.02390;
03/05/26;14:15:34;Farelo de Soja MAXINIR;Número Amostra:41425_586076;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.72;%;0.00325;0.05500;0.05917;CP;45.50;%;0.00144;0.14000;0.01028;Fat;1.99;%;0.00247;0.08000;0.03085;Ash;6.52;%;0.00196;0.10000;0.01964;Fiber;5.49;%;0.00334;0.14000;0.02386;
03/05/26;14:18:47;Farelo de Soja MAXINIR;Número Amostra:414133_586160;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.80;%;0.00321;0.05500;0.05837;CP;44.90;%;0.00130;0.14000;0.00927;Fat;2.08;%;0.00234;0.08000;0.02931;Ash;6.54;%;0.00219;0.10000;0.02193;Fiber;5.62;%;0.00297;0.14000;0.02123;
03/05/26;14:20:40;Farelo de Soja MAXINIR;Número Amostra:414135_586295;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.81;%;0.00466;0.05500;0.08469;CP;43.50;%;0.00190;0.14000;0.01360;Fat;1.88;%;0.00324;0.08000;0.04050;Ash;6.29;%;0.00319;0.10000;0.03186;Fiber;7.09;%;0.00474;0.14000;0.03383;
03/05/26;14:22:44;Farelo de Soja MAXINIR;Número Amostra:414137_586465;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.47;%;0.00326;0.05500;0.05925;CP;44.83;%;0.00152;0.14000;0.01088;Fat;2.22;%;0.00265;0.08000;0.03309;Ash;6.46;%;0.00237;0.10000;0.02369;Fiber;5.57;%;0.00311;0.14000;0.02225;
03/05/26;14:30:07;Farelo de Soja MAXINIR;Número Amostra:414142_586541;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.23;%;0.00286;0.05500;0.05203;CP;45.45;%;0.00120;0.14000;0.00856;Fat;2.11;%;0.00215;0.08000;0.02690;Ash;6.66;%;0.00222;0.10000;0.02224;Fiber;5.31;%;0.00253;0.14000;0.01805;
03/05/26;14:31:46;Farelo de Soja MAXINIR;Número Amostra:411585_1675989;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.12;%;0.00378;0.05500;0.06867;CP;44.16;%;0.00145;0.14000;0.01035;Fat;2.70;%;0.00270;0.08000;0.03377;Ash;6.36;%;0.00236;0.10000;0.02362;Fiber;6.77;%;0.00427;0.14000;0.03048;
03/06/26;10:24:08;Farelo de Soja MAXINIR;Número Amostra:414841_586636;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.85;%;0.00341;0.05500;0.06208;CP;44.60;%;0.00134;0.14000;0.00960;Fat;2.08;%;0.00223;0.08000;0.02784;Ash;6.60;%;0.00265;0.10000;0.02648;Fiber;5.82;%;0.00296;0.14000;0.02112;
03/06/26;10:27:32;Farelo de Soja MAXINIR;Número Amostra:414851_586738;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;13.04;%;0.00334;0.05500;0.06068;CP;44.53;%;0.00127;0.14000;0.00907;Fat;2.12;%;0.00197;0.08000;0.02468;Ash;6.56;%;0.00260;0.10000;0.02597;Fiber;5.79;%;0.00293;0.14000;0.02096;
03/06/26;10:30:13;Farelo de Soja MAXINIR;Número Amostra:414857_586738;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;13.07;%;0.00318;0.05500;0.05785;CP;44.50;%;0.00126;0.14000;0.00899;Fat;2.16;%;0.00197;0.08000;0.02463;Ash;6.54;%;0.00258;0.10000;0.02578;Fiber;5.81;%;0.00277;0.14000;0.01981;
03/06/26;10:33:04;Farelo de Soja MAXINIR;Número Amostra:414858_586830;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.80;%;0.00312;0.05500;0.05674;CP;43.79;%;0.00126;0.14000;0.00898;Fat;2.09;%;0.00203;0.08000;0.02543;Ash;6.46;%;0.00211;0.10000;0.02114;Fiber;6.59;%;0.00348;0.14000;0.02488;
03/06/26;10:35:18;Farelo de Soja MAXINIR;Número Amostra:414861_586947;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.71;%;0.00342;0.05500;0.06211;CP;43.50;%;0.00140;0.14000;0.00997;Fat;2.24;%;0.00241;0.08000;0.03008;Ash;6.56;%;0.00316;0.10000;0.03163;Fiber;6.78;%;0.00345;0.14000;0.02461;
03/06/26;10:37:29;Farelo de Soja MAXINIR;Número Amostra:414865_587048;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.56;%;0.00238;0.05500;0.04325;CP;45.69;%;0.00091;0.14000;0.00650;Fat;2.11;%;0.00167;0.08000;0.02086;Ash;6.67;%;0.00199;0.10000;0.01989;Fiber;5.10;%;0.00209;0.14000;0.01496;
03/06/26;10:47:18;Farelo de Soja MAXINIR;Número Amostra:414886_587175;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.56;%;0.00269;0.05500;0.04899;CP;44.31;%;0.00113;0.14000;0.00806;Fat;2.02;%;0.00217;0.08000;0.02716;Ash;6.49;%;0.00236;0.10000;0.02361;Fiber;6.15;%;0.00266;0.14000;0.01901;
03/06/26;10:49:47;Farelo de Soja MAXINIR;Número Amostra:414898_587255;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.59;%;0.00275;0.05500;0.05000;CP;44.41;%;0.00108;0.14000;0.00771;Fat;1.94;%;0.00197;0.08000;0.02461;Ash;6.48;%;0.00213;0.10000;0.02130;Fiber;6.16;%;0.00254;0.14000;0.01814;
03/06/26;10:52:23;Farelo de Soja MAXINIR;Número Amostra:414903_587530;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.52;%;0.00248;0.05500;0.04504;CP;45.20;%;0.00096;0.14000;0.00688;Fat;1.82;%;0.00175;0.08000;0.02188;Ash;6.70;%;0.00234;0.10000;0.02343;Fiber;5.58;%;0.00212;0.14000;0.01516;
03/06/26;10:57:13;Farelo de Soja MAXINIR;Número Amostra:414903_587633;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.39;%;0.00275;0.05500;0.05001;CP;44.71;%;0.00107;0.14000;0.00761;Fat;1.76;%;0.00187;0.08000;0.02338;Ash;6.50;%;0.00181;0.10000;0.01810;Fiber;6.08;%;0.00243;0.14000;0.01733;
03/06/26;10:59:26;Farelo de Soja MAXINIR;Número Amostra:414907_587733;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.80;%;0.00238;0.05500;0.04320;CP;46.00;%;0.00095;0.14000;0.00680;Fat;1.54;%;0.00154;0.08000;0.01923;Ash;6.53;%;0.00172;0.10000;0.01720;Fiber;4.95;%;0.00231;0.14000;0.01647;
03/09/26;14:26:36;Farelo de Soja MAXINIR;Número Amostra:417424_587866;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.33;%;0.00340;0.05500;0.06176;CP;45.05;%;0.00094;0.14000;0.00669;Fat;2.02;%;0.00154;0.08000;0.01925;Ash;6.76;%;0.00198;0.10000;0.01979;Fiber;5.49;%;0.00240;0.14000;0.01715;
03/09/26;14:28:56;Farelo de Soja MAXINIR;Número Amostra:417429_588072;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.27;%;0.00379;0.05500;0.06890;CP;43.93;%;0.00122;0.14000;0.00869;Fat;1.86;%;0.00213;0.08000;0.02662;Ash;6.63;%;0.00248;0.10000;0.02476;Fiber;6.83;%;0.00304;0.14000;0.02169;
03/09/26;14:30:58;Farelo de Soja MAXINIR;Número Amostra:417431_588145;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.24;%;0.00306;0.05500;0.05562;CP;45.31;%;0.00073;0.14000;0.00518;Fat;1.98;%;0.00124;0.08000;0.01550;Ash;6.87;%;0.00178;0.10000;0.01785;Fiber;5.32;%;0.00191;0.14000;0.01363;
03/09/26;14:32:55;Farelo de Soja MAXINIR;Número Amostra:417432_588254;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.45;%;0.00295;0.05500;0.05356;CP;45.21;%;0.00080;0.14000;0.00571;Fat;1.84;%;0.00140;0.08000;0.01751;Ash;6.75;%;0.00162;0.10000;0.01622;Fiber;5.60;%;0.00212;0.14000;0.01513;
