2025-05-08;15:47:01-0300;Farelo de soja - MAXINIR;Numero protocolo: 127128;Numero PROFOSS: 1180664;Quant;Moi;11.97;%;0.0025;0.034;0.0734;CP;45.88;%;0.00079;0.02;0.0395;Fat;2.23;%;0.00081;0.0243;0.0334;Ash;6.25;%;0.00161;0.03;0.0538;Fiber;5.49;%;0.00165;0.038;0.0434;
2025-05-08;15:48:23-0300;Farelo de soja - MAXINIR;Numero protocolo: 127131;Numero PROFOSS: 1181961;Quant;Moi;12.01;%;0.00243;0.034;0.0716;CP;46.95;%;0.000594;0.02;0.0297;Fat;1.94;%;0.000891;0.0243;0.0367;Ash;6.33;%;0.00155;0.03;0.0518;Fiber;4.82;%;0.00166;0.038;0.0436;
2025-05-08;15:49:42-0300;Farelo de soja - MAXINIR;Numero protocolo: 127133;Numero PROFOSS: 1183671;Quant;Moi;12.22;%;0.00236;0.034;0.0693;CP;46.59;%;0.000631;0.02;0.0315;Fat;2.27;%;0.000899;0.0243;0.037;Ash;6.33;%;0.00159;0.03;0.053;Fiber;4.85;%;0.00164;0.038;0.0433;
2025-05-08;15:50:59-0300;Farelo de soja - MAXINIR;Numero protocolo: 127134;Numero PROFOSS: 1184012;Quant;Moi;12.06;%;0.00241;0.034;0.071;CP;46.61;%;0.000557;0.02;0.0278;Fat;2.54;%;0.000803;0.0243;0.0331;Ash;6.36;%;0.00157;0.03;0.0522;Fiber;4.67;%;0.00165;0.038;0.0433;
2025-05-09;15:38:59-0300;Farelo de soja - MAXINIR;Numero protocolo: 128239;Numero PROFOSS: 1186016;Quant;Moi;11.90;%;0.00223;0.034;0.0655;CP;46.39;%;0.000482;0.02;0.0241;Fat;2.75;%;0.00078;0.0243;0.0322;Ash;6.29;%;0.0014;0.03;0.0468;Fiber;4.74;%;0.00155;0.038;0.0409;
2025-05-09;15:40:12-0300;Farelo de soja - MAXINIR;Numero protocolo: 128241;Numero PROFOSS: 1186746;Quant;Moi;11.90;%;0.00237;0.034;0.0698;CP;46.91;%;0.000435;0.02;0.0218;Fat;2.58;%;0.00102;0.0243;0.042;Ash;6.49;%;0.00169;0.03;0.0565;Fiber;4.44;%;0.00143;0.038;0.0377;
2025-05-09;15:42:01-0300;Farelo de soja - MAXINIR;Numero protocolo: 127130;Numero PROFOSS: 263288;Quant;Moi;12.45;%;0.0022;0.034;0.0646;CP;45.85;%;0.00059;0.02;0.0295;Fat;2.29;%;0.00105;0.0243;0.0432;Ash;6.36;%;0.00156;0.03;0.0518;Fiber;5.07;%;0.00154;0.038;0.0405;
2025-05-10;10:25:58-0300;Farelo de soja - MAXINIR;Numero protocolo: 128657;Numero PROFOSS: 1187308;Quant;Moi;12.39;%;0.00236;0.034;0.0696;CP;46.48;%;0.000514;0.02;0.0257;Fat;2.98;%;0.00121;0.0243;0.0498;Ash;6.38;%;0.00169;0.03;0.0565;Fiber;4.41;%;0.00176;0.038;0.0462;
2025-05-10;10:27:13-0300;Farelo de soja - MAXINIR;Numero protocolo: 128658;Numero PROFOSS: 1188064;Quant;Moi;12.57;%;0.00232;0.034;0.0681;CP;45.87;%;0.000704;0.02;0.0352;Fat;2.70;%;0.000962;0.0243;0.0396;Ash;6.25;%;0.00162;0.03;0.0542;Fiber;5.07;%;0.0017;0.038;0.0446;
2025-05-10;10:28:29-0300;Farelo de soja - MAXINIR;Numero protocolo: 128660;Numero PROFOSS: 1188924;Quant;Moi;12.74;%;0.00233;0.034;0.0685;CP;45.60;%;0.000668;0.02;0.0334;Fat;2.99;%;0.00112;0.0243;0.0463;Ash;6.23;%;0.0017;0.03;0.0567;Fiber;4.99;%;0.00196;0.038;0.0516;
